-34.3988	-42.2696	-20.7688	1
-31.648	-33.249	-17.2897	2
-37.2929	-64.3682	-16.2224	3
-26.2178	-55.9863	-7.65914	4
-25.2483	-76.2559	-9.64523	5
-37.1194	-84.8533	-15.9633	6
-19.5857	-36.9973	-11.0888	7
-46.6867	-71.1641	-8.9295	8
-18.0068	-89.2607	-13.6496	9
-13.8527	-61.7739	-3.81835	10
-7.48106	-76.9042	-4.33421	11
-26.3192	-98.5164	-11.3822	12
-14.3462	-42.6675	-4.39625	13
-42.8919	-88.3054	-5.83919	14
-9.47079	-98.6794	-6.93073	15
-15.2902	-57.7873	2.84586	16
-46.9684	-76.1572	3.47369	17
-5.74178	-90.5157	1.69464	18
-25.7323	-98.4741	4.80526	19
-14.8679	-49.3238	4.99405	20
-8.4118	-75.7455	10.9385	21
-19.8886	-65.0512	8.86349	22
-39.7012	-87.117	9.06229	23
-12.5534	-98.0865	17.4839	24
-4.38374	-85.4999	25.8097	25
-13.0693	-71.8943	22.3245	26
-26.6336	-87.8089	19.3337	27
-33.8647	-86.7185	24.3129	28
-18.06	-90.27	33.43	29
-14.299	-81.9154	37.2173	30
-24.1348	-80.2599	44.3738	31
-51.8878	-9.87248	1.70618	32
-58.3827	-21.9784	8.8373	33
-37.4024	-23.5967	10.8043	34
-40.0375	-8.81251	13.975	35
-38.5118	-26.7523	20.537	36
-62.3664	-38.7195	16.9929	37
-43.3416	-35.1903	15.8344	38
-51.3091	-13.5371	15.551	39
-62.0167	-2.86667	11.8667	40
-51.7094	-25.5224	19.7182	41
-63.6759	-18.3266	22.2593	42
-61.4239	-1.53593	24.5128	43
-64.7551	-10.4743	32.5441	44
-55.29	-8.31001	30.65	45
-57.9634	-21.4328	41.7552	46
-53.5546	-7.6736	43.8721	47
-51.0075	-16.4154	41.6248	48
-8.90501	-14.0028	48.2548	49
-42.4648	-15.125	48.9861	50
-50.7448	-17.7359	55.6774	51
-50.6448	-28.1708	58.718	52
-40.4618	-24.4763	54.1645	53
-9.21494	-39.2825	56.9955	54
-5.37904	-26.4952	58.1758	55
-4.88609	-9.08611	59.1588	56
-36.4083	-17.975	66.0667	57
-33.1852	-44.9917	64.2237	58
-33.7682	-27.4539	63.2682	59
-33.2425	-35.8734	65.8486	60
-23.1428	-12.7686	68.3595	61
-19.8589	-26.1873	69.544	62
-10.8396	-44.1767	72.6762	63
-4.37	-28.0612	70.6486	64
-11.6402	-14.4939	74.724	65
-19.1305	-31.923	71.5292	66
-21.666	-40.6473	73.0467	67
-11.6078	-30.1469	75.4281	68
-46.9409	-43.7562	-20.5393	69
-50.9876	-56.6413	-15.1303	70
-55.8601	-63.9932	-0.522484	71
-48.8722	-68.6056	12.6167	72
-28.4086	-72.2477	30.8836	73
-57.6782	-31.6056	44.2556	74
-24.1404	-66.9496	50.7533	75
-48.4009	-28.8342	44.3895	76
-36.7705	-46.3274	43.3197	77
-31.164	-59.9988	53.669	78
-42.6097	-35.9968	50.9617	79
-40.9383	-49.5033	57.4945	80
-15.0265	-71.1835	59.4605	81
-32.5119	-59.9458	64.3898	82
-8.52643	-57.7571	65.9879	83
-23.7267	-55.6819	68.2543	84
-17.375	-51.875	73.475	85
-43.0871	-5.4051	53.4985	86
-27.0624	-3.3358	57.379	87
-31.3651	-8.72124	53.2089	88
-21.9339	0.284637	68.0512	89
-52.1162	6.6077	26.4391	90
-52.7892	2.18733	39.7669	91
-57.6974	-34.6149	24.5825	92
-60.5398	-47.2188	28.1596	93
-63.6387	-24.2683	33.6843	94
-64.0381	-38.515	33.4647	95
-58.3139	-54.7738	10.16	96
-46.1045	6.00363	-16.2073	97
-40.6423	2.39615	-4.40385	98
-35.1214	24.9786	-1.20715	99
-41.6911	-13.9532	-1.40443	100
-35.4236	19.4971	7.9241	101
-38.6577	4.77884	11.1664	102
-46.7594	11.4877	1.9434	103
-52.7467	1.16666	5.14555	104
-54.4559	8.51149	14.181	105
-34.103	42.2655	29.3814	106
-6.98846	21.9551	31.6624	107
-7.57038	2.74904	41.3107	108
-12.1515	-28.2707	42.8298	109
-6.65722	9.37	49.6378	110
-13.2569	-42.4695	50.1521	111
-6.53608	-49.9817	59.1962	112
-7.268	-3.71701	71.682	113
-13.8368	25.1696	-21.0422	114
-25.3273	23.4212	-20.302	115
-12.9814	46.5027	-21.6601	116
-5.09163	24.7295	-20.3946	117
-16.7202	64.5411	-9.6301	118
-28.2192	5.50127	-35.6254	120
-28.0135	-6.81012	-32.0573	121
-56.5368	-27.1708	-28.5662	122
-43.2084	-23.9665	-25.479	123
-46.0147	13.0961	-32.6901	124
-33.9271	11.2936	-29.1165	125
-21.85	-21.1861	-25.0779	126
-31.119	-75.2815	42.725	127
-62.2005	-40.2966	44.0481	128
-55.9257	-51.6267	44.3209	129
-36.1863	-63.7473	49.5554	130
-44.9242	-52.5371	49.8661	131
-50.4542	-39.0564	48.6127	132
-62.5043	-50.8869	-8.85819	133
-29.2706	49.8121	-14.6401	134
-44.815	49.0321	-8.71565	135
